# source, target, time
3109,3107,1242560399
3109,3107,1242560439
3109,3104,1242560579
3109,3104,1242560599
3109,3106,1242560879
3109,3104,1242561579
3109,3107,1242562059
3109,3108,1242562279
3109,3108,1242562299
3109,3116,1242562319
3109,3108,1242562319
3109,3107,1242562419
3109,3108,1242562419
3109,3108,1242562459
3109,3107,1242562479
3109,3108,1242562479
3109,3129,1242562519
3109,3107,1242562539
3109,3143,1242562539
3109,3107,1242562559
3109,3134,1242562579
3109,3125,1242562579
3109,3108,1242562579
3109,3108,1242562599
3109,3107,1242562599
3109,3122,1242562599
3109,3107,1242562619
3109,3122,1242562619
3109,3142,1242562639
3109,3140,1242562639
3109,3108,1242562639
3109,3142,1242562659
3109,3143,1242562659
3109,3108,1242562659
3109,3107,1242562679
3109,3108,1242562679
3109,3108,1242562699
3109,3108,1242562719
3109,3108,1242562739
3109,3106,1242562779
3109,3107,1242562779
3109,3108,1242562779
3109,3108,1242562799
3109,3108,1242562819
3109,3134,1242562859
3109,3107,1242562859
3109,3108,1242562859
3109,3107,1242562879
3109,3108,1242562879
3109,3107,1242562899
3109,3108,1242562899
3109,3108,1242562919
3109,3107,1242562939
3109,3108,1242562939
3109,3107,1242562959
3109,3107,1242563039
3109,3108,1242563039
3109,3107,1242563059
3109,3107,1242563079
3109,3107,1242563539
3109,3108,1242563539
3109,3108,1242563559
3109,3107,1242563579
3109,3107,1242563599
3109,3108,1242563599
3109,3108,1242563639
3109,3108,1242563659
3109,3107,1242563779
3109,3107,1242563799
3109,3108,1242563799
3109,3107,1242563819
3109,3108,1242563819
3109,3108,1242563839
3109,3107,1242563859
3109,3108,1242563859
3109,3107,1242563879
3109,3107,1242563899
3109,3107,1242563919
3109,3107,1242563939
3109,3108,1242563939
3109,3107,1242563979
3109,3108,1242563979
3109,3107,1242564019
3109,3108,1242564019
3109,3108,1242564279
3109,3108,1242564499
3109,3107,1242564519
3109,3174,1242564539
3109,3171,1242564559
3109,3134,1242564579
3109,3107,1242564579
3109,3117,1242564619
3109,3174,1242564659
3109,3107,1242564659
3109,3108,1242564659
3109,3107,1242564679
3109,3108,1242564679
3109,3107,1242564699
3109,3108,1242564699
3109,3154,1242564739
3109,3107,1242564739
3109,3129,1242564779
3109,3108,1242564779
3109,3140,1242564799
3109,3108,1242564799
3109,3107,1242564859
3109,3108,1242564879
3109,3152,1242564879
3109,3149,1242564899
3109,3107,1242564919
3109,3108,1242564919
3109,3107,1242564939
3109,3111,1242564939
3109,3108,1242564959
3109,3108,1242564979
3109,3117,1242565059
3109,3142,1242565579
3109,3107,1242565579
3109,3108,1242565579
3109,3117,1242565599
3109,3107,1242565599
3109,3108,1242565599
3110,3111,1242560539
3110,3112,1242560559
3110,3111,1242560559
3110,3112,1242560579
3110,3111,1242560579
3110,3112,1242560599
3110,3111,1242560599
3110,3112,1242560619
3110,3111,1242560619
3110,3112,1242560639
3110,3111,1242560639
3110,3111,1242560659
3110,3112,1242560679
3110,3111,1242560679
3110,3112,1242560699
3110,3111,1242560699
3110,3112,1242560719
3110,3112,1242560739
3110,3112,1242560779
3110,3111,1242560779
3110,3112,1242560799
3110,3112,1242560819
3110,3112,1242560839
3110,3111,1242560839
3110,3111,1242560859
3110,3112,1242560899
3110,3112,1242560919
3110,3112,1242560939
3110,3112,1242560979
3110,3111,1242560979
3110,3112,1242560999
3110,3111,1242560999
3110,3112,1242561019
3110,3112,1242561119
3110,3112,1242561139
3110,3112,1242561159
3110,3112,1242561179
3110,3112,1242561199
3110,3112,1242561219
3110,3112,1242561239
3110,3112,1242561259
3110,3111,1242561259
3110,3112,1242561279
3110,3111,1242561279
3110,3112,1242561299
3110,3112,1242561319
3110,3112,1242561339
3110,3112,1242561639
3110,3112,1242561659
3110,3112,1242561679
3110,3112,1242561699
3110,3112,1242561719
3110,3112,1242561739
3110,3112,1242561759
3110,3112,1242561779
3110,3112,1242562059
3110,3111,1242562079
3110,3112,1242562119
3110,3112,1242562139
3110,3112,1242562179
3110,3112,1242562199
3110,3112,1242562279
3110,3112,1242562379
3110,3111,1242562399
3110,3112,1242562419
3110,3112,1242562439
3110,3112,1242562459
3110,3111,1242562459
3110,3111,1242562519
3110,3112,1242562539
3110,3111,1242562539
3110,3111,1242562559
3110,3112,1242562639
3110,3111,1242562639
3110,3112,1242562659
3110,3111,1242562659
3110,3112,1242562679
3110,3111,1242562679
3110,3117,1242562699
3110,3112,1242562699
3110,3111,1242562699
3110,3111,1242562719
3110,3112,1242562739
3110,3111,1242562739
3110,3112,1242562759
3110,3112,1242562779
3110,3111,1242562779
3110,3112,1242562799
3110,3111,1242562799
3110,3112,1242562819
3110,3111,1242562819
3110,3112,1242562839
3110,3112,1242562859
3110,3112,1242562879
3110,3112,1242562899
3110,3112,1242562919
3110,3112,1242562979
3110,3112,1242562999
3110,3112,1242563059
3110,3111,1242563059
3110,3112,1242563079
3110,3112,1242563119
3110,3112,1242563139
3110,3111,1242563139
3110,3111,1242563159
3110,3112,1242563179
3110,3111,1242563179
3110,3112,1242563199
3110,3111,1242563199
3110,3111,1242563219
3110,3112,1242563279
3110,3112,1242563299
3110,3112,1242563319
3110,3111,1242563319
3110,3112,1242563339
3110,3112,1242563359
3110,3112,1242563379
3110,3111,1242563379
3110,3112,1242563399
3110,3112,1242563419
3110,3112,1242563439
3110,3111,1242563459
3110,3112,1242563479
3110,3111,1242563479
3110,3112,1242563499
3110,3112,1242563559
3110,3135,1242563579
3110,3112,1242563599
3110,3137,1242563619
3110,3112,1242563619
3110,3112,1242563639
3110,3111,1242563639
3110,3112,1242563679
3110,3112,1242563699
3110,3112,1242563719
3110,3112,1242563739
3110,3112,1242563779
3110,3112,1242563799
3110,3112,1242563819
3110,3112,1242563839
3110,3112,1242563859
3110,3111,1242563879
3110,3111,1242563899
3110,3112,1242563919
3110,3111,1242563919
3110,3112,1242563939
3110,3112,1242563959
3110,3112,1242563979
3110,3112,1242563999
3110,3112,1242564019
3110,3111,1242564019
3110,3112,1242564039
3110,3112,1242564059
3110,3112,1242564079
3110,3127,1242564099
3110,3112,1242564099
3110,3112,1242564119
3110,3112,1242564139
3110,3153,1242564159
3110,3112,1242564159
3110,3152,1242564159
3110,3112,1242564259
3110,3112,1242564279
3110,3153,1242564299
3110,3112,1242564299
3110,3112,1242564339
3110,3112,1242564359
3110,3111,1242564359
3110,3111,1242564379
3110,3111,1242564399
3110,3112,1242564419
3110,3112,1242564439
3110,3112,1242564459
3110,3112,1242564479
3110,3111,1242564479
3110,3111,1242564499
3110,3112,1242564559
3110,3112,1242564739
3110,3112,1242564759
3110,3112,1242564779
3110,3112,1242564799
3110,3112,1242564819
3110,3112,1242564839
3110,3112,1242564859
3110,3112,1242564879
3110,3112,1242564899
3110,3112,1242564919
3110,3111,1242564919
3110,3112,1242564939
3110,3111,1242564939
3110,3127,1242564959
3110,3112,1242564959
3110,3111,1242564959
3110,3112,1242564999
3110,3112,1242565019
3110,3112,1242565039
3110,3112,1242565099
3110,3185,1242565119
3110,3112,1242565119
3111,3095,1242560799
3111,3112,1242560859
3111,3112,1242562039
3111,3112,1242565019
3111,3176,1242565079
3111,3112,1242565099
3111,3110,1242565119
3111,3112,1242565119
3112,3111,1242560579
3112,3111,1242560599
3112,3111,1242560619
3112,3111,1242560639
3112,3110,1242560659
3112,3111,1242560659
3112,3111,1242560679
3112,3111,1242560699
3112,3111,1242560739
3112,3111,1242560759
3112,3111,1242560779
3112,3111,1242560799
3112,3111,1242560819
3112,3111,1242560839
3112,3111,1242560879
3112,3111,1242560899
3112,3111,1242560959
3112,3111,1242560979
3112,3111,1242560999
3112,3111,1242561019
3112,3111,1242561059
3112,3111,1242561079
3112,3111,1242561099
3112,3111,1242561119
3112,3111,1242561179
3112,3111,1242561199
3112,3101,1242561219
3112,3111,1242561239
3112,3111,1242561259
3112,3111,1242561339
3112,3111,1242561479
3112,3102,1242561519
3112,3111,1242561519
3112,3101,1242561519
3112,3111,1242561539
3112,3111,1242561599
3112,3111,1242561799
3112,3111,1242561819
3112,3111,1242561839
3112,3111,1242561859
3112,3111,1242561899
3112,3111,1242561919
3112,3111,1242561939
3112,3111,1242561959
3112,3111,1242561979
3112,3111,1242561999
3112,3111,1242562019
3112,3110,1242562159
3112,3111,1242562179
3112,3111,1242562199
3112,3111,1242562279
3112,3111,1242562379
3112,3111,1242562399
3112,3111,1242562419
3112,3111,1242562519
3112,3111,1242562539
3112,3111,1242562559
3112,3111,1242562579
3112,3111,1242562599
3112,3111,1242562779
3112,3111,1242562799
3112,3111,1242562819
3112,3111,1242562899
3112,3111,1242562919
3112,3111,1242562939
3112,3129,1242562979
3112,3111,1242562979
3112,3111,1242562999
3112,3111,1242563019
3112,3111,1242563059
3112,3111,1242563079
3112,3111,1242563139
3112,3111,1242563159
3112,3111,1242563179
3112,3111,1242563219
3112,3111,1242563379
3112,3111,1242563399
3112,3111,1242563419
3112,3111,1242563459
3112,3111,1242563479
3112,3136,1242563519
3112,3111,1242563519
3112,3111,1242563539
3112,3111,1242563639
3112,3111,1242563679
3112,3111,1242563699
3112,3111,1242563719
3112,3111,1242563759
3112,3111,1242563819
3112,3111,1242563879
3112,3111,1242563899
3112,3111,1242563919
3112,3111,1242563939
3112,3111,1242563999
3112,3111,1242564019
3112,3111,1242564059
3112,3111,1242564079
3112,3111,1242564099
3112,3111,1242564119
3112,3153,1242564139
3112,3153,1242564159
3112,3152,1242564159
3112,3111,1242564219
3112,3153,1242564239
3112,3152,1242564239
3112,3153,1242564299
3112,3111,1242564339
3112,3153,1242564359
3112,3152,1242564359
3112,3111,1242564399
3112,3111,1242564459
3112,3111,1242564479
3112,3140,1242564499
3112,3140,1242564519
3112,3140,1242564539
3112,3140,1242564559
3112,3111,1242564659
3112,3111,1242564799
3112,3111,1242564859
3112,3111,1242564939
3112,3127,1242564959
3112,3111,1242564959
3112,3127,1242564979
3112,3170,1242565039
3112,3111,1242565039
3112,3176,1242565079
3113,3114,1242561259
3114,3115,1242561279
3114,3115,1242561319
3114,3102,1242561519
3114,3115,1242561559
3114,3105,1242562239
3114,3134,1242562739
3114,3115,1242562799
3115,3114,1242561299
3115,3114,1242561339
3115,3114,1242561359
3115,3114,1242561379
3115,3114,1242561519
3116,3112,1242561739
3116,3112,1242561759
3116,3108,1242562319
3116,3119,1242562799
3116,3106,1242562819
3116,3149,1242563619
3117,3092,1242561779
3117,3118,1242561799
3117,3118,1242561819
3117,3118,1242561879
3117,3118,1242561919
3117,3118,1242561939
3117,3118,1242561999
3117,3118,1242562019
3117,3118,1242562039
3117,3112,1242562059
3117,3118,1242562059
3117,3118,1242562079
3117,3118,1242562099
3117,3121,1242562119
3117,3118,1242562119
3117,3118,1242562139
3117,3118,1242562159
3117,3118,1242562179
3117,3118,1242562199
3117,3118,1242562219
3117,3130,1242562459
3117,3122,1242562519
3117,3132,1242562639
3117,3132,1242562659
3117,3111,1242562699
3117,3112,1242562719
3117,3142,1242564039
3117,3118,1242564039
3117,3142,1242564339
3117,3132,1242564359
3117,3155,1242564379
3117,3110,1242564419
3117,3153,1242564519
3117,3152,1242564519
3117,3174,1242564619
3117,3170,1242564619
3117,3118,1242564659
3117,3118,1242564679
3117,3151,1242564699
3117,3150,1242564699
3117,3118,1242564699
3117,3159,1242564739
3117,3167,1242564759
3117,3118,1242564859
3117,3118,1242564899
3117,3118,1242564919
3117,3118,1242564979
3117,3118,1242564999
3117,3118,1242565019
3117,3108,1242565039
3117,3142,1242565579
3117,3109,1242565579
3117,3107,1242565579
3117,3108,1242565579
3117,3107,1242565599
3117,3108,1242565599
3117,3107,1242565619
3117,3108,1242565619
3118,3117,1242562239
3118,3117,1242562259
3118,3117,1242562279
3118,3117,1242562299
3118,3117,1242562319
3118,3117,1242562339
3118,3117,1242562359
3118,3117,1242562379
3118,3117,1242562399
3118,3117,1242562419
3118,3117,1242562439
3118,3130,1242562459
3118,3117,1242562459
3118,3117,1242562479
3118,3117,1242562499
3118,3117,1242562519
3118,3117,1242562539
3118,3117,1242562559
3118,3117,1242562579
3118,3117,1242562599
3118,3125,1242562599
3118,3117,1242562619
3118,3117,1242562639
3118,3117,1242562659
3118,3117,1242562679
3118,3132,1242562679
3118,3117,1242562719
3118,3117,1242562759
3118,3117,1242562839
3118,3117,1242562859
3118,3117,1242562879
3118,3117,1242562919
3118,3117,1242562939
3118,3117,1242562979
3118,3117,1242562999
3118,3117,1242563039
3118,3117,1242563059
3118,3117,1242563079
3118,3117,1242563099
3118,3117,1242563119
3118,3117,1242563139
3118,3117,1242563159
3118,3117,1242563179
3118,3117,1242563259
3118,3117,1242563279
3118,3117,1242563299
3118,3117,1242563339
3118,3117,1242563359
3118,3117,1242563379
3118,3135,1242563379
3118,3117,1242563419
3118,3117,1242563439
3118,3117,1242563459
3118,3117,1242563479
3118,3117,1242563499
3118,3117,1242563519
3118,3117,1242563539
3118,3117,1242563559
3118,3117,1242563579
3118,3117,1242563599
3118,3117,1242563659
3118,3117,1242563679
3118,3117,1242563779
3118,3140,1242563899
3118,3117,1242564019
3118,3117,1242564059
3118,3158,1242564519
3118,3155,1242564519
3118,3148,1242564599
3118,3148,1242564619
3118,3151,1242564699
3118,3117,1242564719
3118,3117,1242564779
3118,3117,1242564839
3118,3117,1242564879
3118,3117,1242564939
3118,3117,1242564959
3119,3120,1242562059
3119,3121,1242562219
3120,3119,1242562139
3120,3119,1242562219
3120,3119,1242562239
3120,3119,1242562279
3120,3119,1242562359
3120,3119,1242562379
3120,3119,1242562559
3120,3119,1242562579
3120,3119,1242562619
3120,3119,1242562899
3120,3119,1242562919
3120,3119,1242562939
3121,3116,1242562579
3121,3118,1242562799
3121,3118,1242562819
3121,3116,1242563199
3121,3128,1242563359
3121,3128,1242563379
3121,3128,1242563399
3122,3123,1242562199
3122,3123,1242562219
3122,3130,1242562399
3122,3130,1242562439
3122,3128,1242562459
3122,3130,1242562459
3122,3125,1242562459
3122,3130,1242562479
3122,3130,1242562499
3122,3125,1242562499
3122,3125,1242562519
3122,3108,1242562539
3122,3125,1242562579
3122,3125,1242562599
3122,3125,1242562639
3122,3130,1242562819
3122,3125,1242562839
3122,3130,1242562879
3122,3130,1242562919
3122,3130,1242562939
3122,3126,1242562939
3122,3126,1242562959
3122,3125,1242562959
3122,3130,1242562979
3122,3126,1242562979
3122,3130,1242562999
3122,3126,1242562999
3122,3130,1242563019
3122,3126,1242563019
3122,3130,1242563059
3122,3125,1242563099
3122,3126,1242563119
3122,3125,1242563119
3122,3126,1242563139
3122,3125,1242563159
3122,3126,1242563179
3122,3125,1242563179
3122,3125,1242563259
3122,3130,1242563279
3122,3126,1242563339
3122,3130,1242563359
3122,3126,1242563359
3122,3126,1242563399
3122,3126,1242563419
3122,3125,1242563459
3122,3126,1242563479
3122,3125,1242563479
3122,3125,1242563499
3122,3126,1242563519
3122,3125,1242563519
3122,3126,1242563539
3122,3130,1242563559
3122,3126,1242563559
3122,3125,1242563559
3122,3125,1242563579
3122,3126,1242563679
3122,3125,1242563679
3122,3126,1242563699
3122,3126,1242563719
3122,3126,1242563739
3122,3126,1242563759
3122,3125,1242563759
3122,3126,1242563779
3122,3126,1242563839
3122,3126,1242563859
3122,3125,1242563859
3122,3125,1242563879
3122,3125,1242564039
3122,3126,1242564059
3122,3125,1242564059
3122,3125,1242564079
3122,3126,1242564099
3122,3126,1242564119
3122,3125,1242564139
3122,3126,1242564159
3122,3125,1242564159
3122,3126,1242564179
3122,3125,1242564179
3122,3126,1242564199
3122,3125,1242564199
3122,3126,1242564219
3122,3125,1242564219
3122,3126,1242564239
3122,3125,1242564239
3122,3126,1242564259
3122,3125,1242564259
3122,3126,1242564279
3122,3125,1242564279
3122,3126,1242564299
3122,3125,1242564299
3122,3126,1242564319
3122,3125,1242564319
3122,3126,1242564339
3122,3125,1242564339
3122,3126,1242564359
3122,3125,1242564359
3122,3126,1242564379
3122,3125,1242564379
3122,3126,1242564399
3122,3125,1242564399
3122,3126,1242564419
3122,3125,1242564419
3122,3126,1242564439
3122,3125,1242564439
3122,3126,1242564459
3122,3125,1242564459
3122,3126,1242564479
3122,3125,1242564479
3122,3126,1242564499
3122,3125,1242564499
3122,3126,1242564519
3122,3125,1242564519
3122,3126,1242564539
3122,3125,1242564539
3122,3126,1242564559
3122,3125,1242564559
3122,3126,1242564599
3122,3125,1242564599
3122,3125,1242564619
3122,3125,1242564639
3122,3125,1242564659
3122,3125,1242564679
3122,3126,1242564699
3122,3125,1242564699
3122,3125,1242564719
3122,3125,1242564739
3122,3125,1242564819
3122,3125,1242564839
3122,3125,1242564859
3122,3125,1242564879
3122,3125,1242564919
3122,3125,1242564939
3122,3125,1242564959
3122,3125,1242564979
3122,3125,1242564999
3122,3106,1242565019
3122,3125,1242565019
3122,3148,1242565039
3122,3125,1242565039
3122,3174,1242565059
3122,3125,1242565059
3122,3125,1242565079
3122,3155,1242565099
3122,3125,1242565119
