# index, id, _pos
2194,90636319,"array([14.7937681, 71.6526196])"
2195,97189931,"array([14.3563358 , 71.84857507])"
2196,73269289,"array([-4.73502189,  2.3395872 ])"
2197,74973216,"array([-4.60968947,  2.1522463 ])"
2198,86573096,"array([ 20.72201313, -19.70941735])"
2199,101253155,"array([ 20.83361016, -19.55220414])"
2200,101187641,"array([ 20.73051899, -19.22670014])"
2201,104333345,"array([ 20.8579836 , -19.09909114])"
2202,102891562,"array([ 20.9090909 , -18.98954385])"
2203,80412718,"array([ 20.75949401, -18.9990793 ])"
2204,84475944,"array([ 21.04396244, -18.95557389])"
2205,82444340,"array([ 20.99548136, -19.128039  ])"
2206,73596971,"array([ 20.054594 , -20.7329325])"
2207,78839860,"array([ 20.21444025, -20.62034239])"
2208,73662516,"array([ 19.98143766, -19.07402804])"
2209,93716516,"array([ 20.0262611 , -18.82964841])"
2210,73728054,"array([ 19.38782313, -21.45460689])"
2211,96993320,"array([ 19.47171906, -21.25757171])"
2212,90570784,"array([ 19.39268366, -21.06428897])"
2213,87228458,"array([ 19.16597424, -21.34478393])"
2214,79167538,"array([ 19.16637937, -21.1195843 ])"
2215,73662517,"array([ 20.6214706 , -21.15320676])"
2216,77922345,"array([-1.09238038, -0.24112556])"
2217,90505267,"array([-1.09958753, -0.09500006])"
2218,78970936,"array([-0.93519508, -0.21792938])"
2219,104202274,"array([-0.79751858, -0.06597218])"
2220,96403488,"array([-0.96953456, -0.04686559])"
2221,74579989,"array([-1.58461421,  0.05604256])"
2222,104529964,"array([2.8654563 , 7.34223426])"
2223,101318692,"array([2.9701537 , 7.22441817])"
2224,83558436,"array([ 21.61444182, -19.29831686])"
2225,94175261,"array([-1.59312695, -0.63349296])"
2226,90636321,"array([23.75269859,  7.70081786])"
2227,78970937,"array([23.38198089,  8.07770567])"
2228,78381108,"array([-41.23666597,  24.98906711])"
2229,104202275,"array([-41.24733078,  25.4739156 ])"
2230,101187643,"array([24.28088216,  9.62090504])"
2231,78381109,"array([24.22643111,  9.44159435])"
2232,101318693,"array([24.50505531,  9.36403797])"
2233,77922346,"array([24.13151435,  8.75073122])"
2234,90505269,"array([23.79150643,  8.67414257])"
2235,104202276,"array([24.38082527,  8.40993302])"
2236,104529965,"array([3.91888866, 8.05244296])"
2237,94175262,"array([4.12266531, 7.98829255])"
2238,76283957,"array([23.77314362, 10.08710126])"
2239,96403489,"array([23.62039135,  9.88291188])"
2240,80019501,"array([23.58202722, 10.07555165])"
2241,100597801,"array([23.32066257,  9.42337756])"
2242,100270112,"array([23.39791861,  9.26327433])"
2243,94502947,"array([11.38496038, 36.35455442])"
2244,100335664,"array([11.67695577, 36.24614872])"
2245,97189932,"array([22.99695629,  9.13105935])"
2246,74776625,"array([22.92150111,  9.32636142])"
2247,95158311,"array([13.76914704, 62.64302178])"
2248,87228459,"array([13.63723152, 62.75512026])"
2249,80412719,"array([22.2809376 ,  7.91390119])"
2250,82444341,"array([22.20132638,  8.06025585])"
2251,88604706,"array([21.02288208,  7.68200633])"
2252,101842985,"array([21.16623062,  7.63589292])"
2253,102498357,"array([21.45772174,  7.7450611 ])"
2254,73269290,"array([21.67971098,  7.74892535])"
2255,78577684,"array([20.78966488,  7.23164655])"
2256,84410410,"array([20.70898387,  7.06699055])"
2257,75104302,"array([20.90618732,  7.07740057])"
2258,96141349,"array([21.36938428,  7.34801665])"
2259,100466715,"array([20.99082851,  6.73659813])"
2260,73596972,"array([21.09018836,  7.36597341])"
2261,76021791,"array([21.06330357,  8.11546954])"
2262,76087335,"array([21.24681125,  8.13846274])"
2263,80150583,"array([22.7082084,  6.6045074])"
2264,77267002,"array([22.5785702 ,  6.48010993])"
2265,79757340,"array([21.84939931,  7.27568613])"
2266,87228460,"array([21.6433113 ,  7.26071359])"
2267,100466716,"array([21.71823368,  7.122817  ])"
2268,99680300,"array([21.83350402,  8.51328588])"
2269,94306353,"array([21.90791419,  8.34291968])"
2270,78446633,"array([22.37591126,  7.04029603])"
2271,74973217,"array([22.49966328,  7.23924684])"
2272,78184488,"array([22.05470068,  6.55813006])"
2273,95158312,"array([21.86373223,  6.34619183])"
2274,73662518,"array([20.17385905,  8.52824718])"
2275,102498358,"array([20.1079139 ,  8.68740963])"
2276,87359515,"array([22.91746856,  5.82490514])"
2277,96141350,"array([21.03224808,  8.77566286])"
2278,76087336,"array([20.94116365, 10.3443223 ])"
2279,76021792,"array([20.7682558 , 10.06403671])"
2280,73596973,"array([19.91359144, 10.15614904])"
2281,77267003,"array([20.02490493,  9.98903219])"
2282,88604707,"array([19.84600414,  8.87933713])"
2283,101842986,"array([19.99461339,  8.97172069])"
2284,75431983,"array([20.53142057,  9.36431626])"
2285,94699557,"array([20.39554352,  9.52122039])"
2286,74317859,"array([20.33313901,  9.38079263])"
2287,76087337,"array([19.3937123 ,  8.22581099])"
2288,76021793,"array([19.52763334,  8.03460301])"
2289,104792109,"array([19.79340796,  8.58976677])"
2290,73596974,"array([-30.55889678,   5.3698423 ])"
2291,77267004,"array([-30.7921646 ,   5.23615952])"
2292,103153695,"array([-30.62815208,   5.15295308])"
2293,103874606,"array([-31.36533698,   5.03374488])"
2294,100991036,"array([-31.56839179,   5.00791399])"
2295,74514487,"array([-30.9479061 ,   5.72787962])"
2296,82378788,"array([-31.05145915,   5.88165127])"
2297,80412720,"array([-31.09634005,   4.78174181])"
2298,87228461,"array([-30.89859972,   4.81982721])"
2299,106627104,"array([-30.98331336,   4.62236863])"
2300,78184489,"array([-29.94611013,   5.30358954])"
2301,100466717,"array([-29.94798232,   5.01858046])"
2302,102694956,"array([-29.68422136,   5.69291625])"
2303,100335665,"array([-29.56258932,   5.28101649])"
2304,76283958,"array([-31.47751664,   6.15160239])"
2305,74776626,"array([-30.39901082,   5.73242233])"
2306,104333346,"array([-30.29906774,   5.88154092])"
2307,86966317,"array([-31.07259228,   6.30780368])"
2308,90636322,"array([-28.95505484,   5.33984735])"
2309,100270113,"array([-28.7830739 ,   6.10380342])"
2310,80019502,"array([-29.14311323,   5.73510006])"
2311,100597802,"array([-29.05888824,   4.93016586])"
2312,96403490,"array([-28.84089789,   5.00132208])"
2313,104529966,"array([-28.62410109,   5.44420956])"
2314,78118940,"array([-28.66850352,   5.78127685])"
2315,79757341,"array([-28.35333973,   5.90648424])"
2316,102891564,"array([-28.22355378,   5.83553141])"
2317,97189933,"array([-28.03680926,   5.09163934])"
2318,105906202,"array([-27.01789372,   7.57835744])"
2319,77463600,"array([-27.19594246,   7.50048505])"
2320,97189934,"array([-28.86526238,   6.81618492])"
2321,95158313,"array([-28.73723418,   6.72160229])"
2322,76283959,"array([-28.00706159,   6.22872154])"
2323,100335666,"array([-27.83702464,   6.12883712])"
2324,86966318,"array([-27.87305137,   6.36373031])"
2325,100991037,"array([-27.93384042,   6.99276869])"
2326,80412721,"array([-28.1979465 ,   6.97873202])"
2327,103874607,"array([-27.98826954,   7.2202471 ])"
2328,87228462,"array([-28.20511729,   7.1573029 ])"
2329,98304034,"array([-28.02896432,   5.46028073])"
2330,106627105,"array([-28.34902731,   7.96773299])"
2331,82378789,"array([-28.15284467,   7.75320631])"
2332,74514488,"array([-28.08128104,   7.986117  ])"
2333,78184490,"array([-28.35153015,   7.82038744])"
2334,90636323,"array([-28.15226419,   8.15587494])"
2335,100466718,"array([-28.28780983,   7.64595479])"
2336,77267005,"array([-27.99070743,   7.84376515])"
2337,73400367,"array([-28.20217452,   7.89008573])"
2338,77922347,"array([-28.74742784,   7.17935533])"
2339,73596975,"array([-28.60548682,   7.04193409])"
2340,103153696,"array([-28.30861059,   6.69206818])"
2341,94175264,"array([-29.15036535,   7.76260387])"
2342,74579990,"array([-29.28023889,   7.92002984])"
2343,90570785,"array([-29.1154454 ,   7.91563093])"
2344,90505270,"array([-29.270444  ,   7.66478615])"
2345,96993321,"array([-29.37243173,   7.74025358])"
2346,74121243,"array([-29.44608471,   7.88467681])"
2347,101318694,"array([-28.03248999,   6.66071073])"
2348,79167539,"array([-28.58556554,   7.44413571])"
2349,73728055,"array([-28.39089377,   7.33115716])"
2350,83034162,"array([-27.61546699,   6.77631265])"
2351,86573097,"array([-27.65340452,   7.03145016])"
2352,101253156,"array([-29.16127201,   6.75252241])"
2353,96403491,"array([-29.27247924,   7.11231931])"
2354,78970938,"array([-29.12568664,   6.97781548])"
2355,80412722,"array([-27.78015893,   7.27974298])"
2356,100335667,"array([-27.65737648,   5.4958308 ])"
2357,104136738,"array([-29.80328479,   8.66678791])"
2358,101253157,"array([-27.00287863,   6.27532872])"
2359,96403492,"array([-27.23587651,   6.34713125])"
2360,74121244,"array([-32.97432911,   6.21372107])"
2361,104529967,"array([-33.21554782,   6.21807458])"
2362,90505271,"array([-33.07136747,   6.03918639])"
2363,78970939,"array([-29.73468661,   6.21305158])"
2364,80019503,"array([-32.31998566,   5.46135213])"
2365,78970940,"array([-32.51287836,   5.59826384])"
2366,77463601,"array([-32.31436441,   5.67677455])"
2367,100466719,"array([-32.94895538,   5.16731064])"
2368,103153697,"array([-33.45865407,   4.42926777])"
2369,99876892,"array([-36.11939982,   4.92538581])"
2370,78905377,"array([-35.91657755,   5.01623542])"
2371,80412723,"array([-36.28629948,   5.05613631])"
2372,99352604,"array([26.55704149, 31.41587452])"
2373,104398892,"array([26.22927912, 31.67594698])"
2374,95092765,"array([-35.87203676,   5.26036741])"
2375,74317860,"array([-35.71639723,   5.20882501])"
2376,103874608,"array([-36.28327166,   5.50102884])"
2377,84410411,"array([17.5344613 , 51.45575473])"
2378,78839861,"array([17.69892348, 51.53769168])"
2379,79167540,"array([17.74227899, 51.33572581])"
2380,78577685,"array([27.04164201, 31.18273804])"
2381,74973218,"array([27.30142755, 31.09266711])"
2382,75431985,"array([-34.62133846,   3.46633328])"
2383,94699558,"array([-34.53223715,   3.35105684])"
2384,78970941,"array([-36.24992915,   4.35868984])"
2385,94175265,"array([-36.42436623,   4.19572605])"
2386,73662519,"array([-36.99632154,   4.23459308])"
2387,100335668,"array([-35.32939183,   4.05788107])"
2388,82444342,"array([-35.58546353,   4.12782705])"
2389,87359517,"array([-35.10885376,   3.87334307])"
2390,104923196,"array([-35.49154256,   0.84981322])"
2391,96141351,"array([-35.6824466 ,   0.92595977])"
2392,76087338,"array([-35.71901046,   1.14073591])"
2393,102498359,"array([-35.53438675,   0.97311584])"
2394,78905378,"array([-35.70299351,   0.79683946])"
2395,94306354,"array([-35.60261843,   0.73862476])"
2396,80150584,"array([-35.12062323,   0.22078291])"
2397,76021794,"array([-35.10576527,   0.42224101])"
2398,99876893,"array([-34.9476702 ,   0.35670526])"
2399,99680301,"array([-36.13713682,  -0.05829751])"
2400,78839862,"array([-35.98143153,  -0.24183268])"
2401,103153698,"array([-35.44286792,  -0.4195155 ])"
2402,78381110,"array([-35.48476864,  -0.26708799])"
2403,100991039,"array([-35.26839863,  -0.35929626])"
2404,84410412,"array([-35.32149942,  -0.16009629])"
2405,78970942,"array([-35.32170823,  -0.57803487])"
2406,101187644,"array([-34.99246454,   0.68105213])"
2407,101842989,"array([-34.49779859,   1.50405891])"
2408,94175266,"array([-35.04627504,   1.27320857])"
2409,78577686,"array([-34.82892192,   0.76699187])"
2410,99680302,"array([-3.43512811e+01,  6.99941404e-03])"
2411,78381111,"array([-35.3368654 ,   0.51715175])"
2412,104398893,"array([-35.46893309,   0.4332264 ])"
2413,104923197,"array([-35.94168048,   0.90534252])"
2414,76087339,"array([-35.97872368,   0.60581634])"
2415,103153699,"array([-34.65727429,   0.25872237])"
2416,76021795,"array([-34.53419058,   0.3402879 ])"
2417,80150585,"array([-34.57146074,   0.67352461])"
2418,90505272,"array([-33.86079257,   0.41987001])"
2419,104529968,"array([-34.00684272,   0.39200043])"
2420,104398894,"array([-34.32861526,   1.39386766])"
2421,102498360,"array([-34.5763233 ,  -0.31434014])"
2422,94306355,"array([-34.55252008,  -0.60208847])"
2423,80150586,"array([-34.77124671,  -0.43475017])"
2424,78577687,"array([-33.80304569,   0.05673368])"
2425,99876894,"array([-32.98865559,  -0.13292439])"
2426,94306356,"array([-3.28674631e+01,  9.19220393e-03])"
2427,103153700,"array([  9.2180882 , -12.61991774])"
2428,99680303,"array([  9.39305873, -12.66487178])"
2429,80150587,"array([-32.97616854,  -0.96715456])"
2430,80150588,"array([-32.19985559,  -0.85214908])"
2431,76021796,"array([-32.34045727,  -0.67430912])"
2432,101187645,"array([-32.33043988,   0.5666029 ])"
2433,78577688,"array([-32.29414396,   0.75281239])"
2434,102498361,"array([-32.51016174,   0.73639152])"
2435,96141352,"array([-31.50475222,   0.18129687])"
2436,104923198,"array([-32.65398028,   1.27652431])"
2437,76021797,"array([-32.52050662,   1.19166803])"
2438,99680304,"array([-32.67968315,   1.43219311])"
2439,78970943,"array([-32.75670762,   1.22845886])"
2440,96141353,"array([-32.52887218,   1.56433357])"
2441,103153701,"array([-32.82397009,   1.34064042])"
2442,80150589,"array([-32.55112069,   1.34291224])"
2443,94175267,"array([-32.4496695,   1.4885864])"
2444,84410413,"array([-32.10814256,   1.65348741])"
2445,78381112,"array([-32.37605017,   1.72415737])"
2446,87359518,"array([-32.20072088,   1.52161128])"
2447,74973219,"array([-32.1767395 ,   1.77894536])"
2448,74317861,"array([-32.63449523,   1.66160305])"
2449,100335669,"array([-32.71761386,   1.7521583 ])"
2450,78905379,"array([-32.29102177,   1.79610925])"
2451,95092766,"array([-32.38713823,   1.62644272])"
2452,94699559,"array([-32.31470832,   1.46707287])"
2453,73662520,"array([-32.53224313,   1.70977881])"
2454,74121245,"array([-32.46524173,   1.82376398])"
2455,98631715,"array([-32.25175536,   1.64227405])"
2456,104333347,"array([-32.65879571,   1.91777016])"
2457,94306357,"array([-32.83316088,   1.52182551])"
2458,101253158,"array([-31.55393093,   1.99586859])"
2459,101187646,"array([-33.13108234,   1.05748923])"
2460,78577689,"array([-33.33234233,   1.1591951 ])"
2461,101842990,"array([-31.99966148,   1.29704777])"
2462,102498362,"array([-31.82041286,   1.40499218])"
2463,104333348,"array([-32.97620028,   1.78202543])"
2464,78577690,"array([-32.33009792,   2.24821309])"
2465,79167541,"array([28.98636257, -5.45228568])"
2466,82444343,"array([28.94825306, -5.29260182])"
2467,100991041,"array([28.93580699, -5.54519236])"
2468,104792112,"array([28.83282343, -5.56624708])"
2469,101318696,"array([28.89076058, -5.38918455])"
2470,90570786,"array([29.34414758, -5.92732715])"
2471,75431986,"array([28.94124455, -5.81883505])"
2472,96993322,"array([29.29133873, -5.68176322])"
2473,74579991,"array([29.06525901, -5.57640888])"
2474,104136739,"array([28.46842663, -5.47279256])"
2475,86376495,"array([28.79370748, -5.27590461])"
2476,79757342,"array([28.59027813, -5.75020812])"
2477,104202279,"array([28.80164885, -5.46153756])"
2478,77922348,"array([28.6824855 , -5.36449421])"
2479,83034163,"array([28.58982079, -5.95606937])"
2480,73596976,"array([29.05303918, -5.33215405])"
2481,84475947,"array([28.66811981, -5.49753803])"
2482,86573098,"array([28.72014282, -5.63116913])"
2483,97189935,"array([29.08872277, -5.73656997])"
2484,77267006,"array([28.99975064, -5.66065482])"
2485,73728056,"array([28.77767755, -5.77570948])"
2486,95158314,"array([28.88972048, -5.71615721])"
2487,106627106,"array([28.78845622, -5.96229156])"
2488,102891565,"array([29.12039622, -5.43669436])"
2489,74514489,"array([29.33010433, -5.35319608])"
2490,73400368,"array([29.22367271, -5.51073593])"
2491,78184491,"array([28.90697392, -5.0809769 ])"
2492,101187647,"array([29.29283478, -4.49134941])"
2493,103153702,"array([29.23953122, -5.07898016])"
2494,99680306,"array([29.61943137, -6.02298795])"
2495,104333349,"array([29.76790894, -5.3488907 ])"
2496,94175268,"array([29.61233819, -5.64314109])"
2497,86966319,"array([28.5105781, -4.7150379])"
2498,74973220,"array([28.38360862, -3.8662122 ])"
2499,101318697,"array([27.92090733, -4.17395837])"
2500,77267007,"array([27.91220428, -3.97837183])"
2501,104333350,"array([27.72428949, -4.00520401])"
2502,99680307,"array([26.16185659, -3.55685152])"
2503,79167542,"array([26.19707224, -3.31295627])"
2504,73728057,"array([25.00576535, -3.26709905])"
2505,74579992,"array([24.89791525, -3.44277637])"
2506,97189936,"array([24.75157988, -3.2088652 ])"
2507,80150590,"array([25.00344905, -3.0634056 ])"
2508,96141354,"array([25.55276581, -2.9738548 ])"
2509,87359519,"array([25.5203924 , -2.65066781])"
2510,74317862,"array([25.24496081, -2.37134296])"
2511,78905380,"array([25.00258158, -2.64323949])"
2512,95092767,"array([25.01543171, -2.35256518])"
2513,104136740,"array([24.37542645, -3.28557297])"
2514,79757343,"array([24.49894917, -2.90705055])"
2515,78381113,"array([24.48530411, -2.72699525])"
